display not found. unable to plot	
{
  gpu : 0
  network : ""
  forceDonkeys : 0
  scale : 512
  saveFreq : 1
  learningRate : 0.001
  batchSize : 10
  epochSize : 500
  classification : 1
  threads : 2
  nDonkeys : 2
  save : "/media/data/daoyuan/16824/models"
  weightDecay : 0.0005
  momentum : 0.9
  classnum : 40
}
Seed: 7545	
<torch> set nb of threads to 2	
<gpu> using device 0	
<trainer> reloading previously trained network: /media/data/daoyuan/16824/3d/models/AlexNet	
fcn network:	
nn.Sequential {
  [input -> (1) -> (2) -> (3) -> (4) -> (5) -> (6) -> (7) -> (8) -> (9) -> (10) -> (11) -> (12) -> (13) -> (14) -> (15) -> (16) -> (17) -> (18) -> (19) -> (20) -> (21) -> (22) -> output]
  (1): nn.SpatialConvolution(3 -> 96, 11x11, 4,4, 100,100)
  (2): nn.ReLU
  (3): nn.SpatialCrossMapLRN
  (4): nn.SpatialMaxPooling(3x3, 2,2)
  (5): nn.SpatialConvolution(96 -> 256, 5x5, 1,1, 2,2)
  (6): nn.ReLU
  (7): nn.SpatialCrossMapLRN
  (8): nn.SpatialMaxPooling(3x3, 2,2)
  (9): nn.SpatialConvolution(256 -> 384, 3x3, 1,1, 1,1)
  (10): nn.ReLU
  (11): nn.SpatialConvolution(384 -> 384, 3x3, 1,1, 1,1)
  (12): nn.ReLU
  (13): nn.SpatialConvolution(384 -> 256, 3x3, 1,1, 1,1)
  (14): nn.ReLU
  (15): nn.SpatialMaxPooling(3x3, 2,2)
  (16): nn.SpatialConvolution(256 -> 4096, 6x6)
  (17): nn.ReLU
  (18): nn.SpatialConvolution(4096 -> 4096, 1x1)
  (19): nn.ReLU
  (20): nn.SpatialConvolution(4096 -> 40, 1x1)
  (21): nn.Transpose
  (22): nn.View(-1, 40)
}
Copy model 2 gpu	
Starting donkey with id: 1 seed: 7546
Starting donkey with id: 2 seed: 7547
Loading train metadata from cache
Loading train metadata from cache

<trainer> on training set:	
<trainer> online epoch # 1 [batchSize = 10 lr = 0.001, momentum = 0.9]	
Epoch: [1][46/500]	Time 0.733 DataTime 0.004, loss 3.5158772	
Epoch: [1][47/500]	Time 0.734 DataTime 0.004, loss 3.3618164	
Epoch: [1][48/500]	Time 0.737 DataTime 0.004, loss 3.3943336	
Epoch: [1][49/500]	Time 0.743 DataTime 0.004, loss 3.3610482	
Epoch: [1][50/500]	Time 0.738 DataTime 0.004, loss 3.4511673	
Epoch: [1][51/500]	Time 0.734 DataTime 0.006, loss 3.4089210	
Epoch: [1][52/500]	Time 0.735 DataTime 0.004, loss 3.4644356	
Epoch: [1][53/500]	Time 0.749 DataTime 0.004, loss 3.4860744	
Epoch: [1][54/500]	Time 0.737 DataTime 0.004, loss 3.4693153	
Epoch: [1][55/500]	Time 0.739 DataTime 0.004, loss 3.3978648	
Epoch: [1][56/500]	Time 0.735 DataTime 0.004, loss 3.4435258	
Epoch: [1][57/500]	Time 0.752 DataTime 0.004, loss 3.4397998	
Epoch: [1][58/500]	Time 0.736 DataTime 0.004, loss 3.3799248	
Epoch: [1][59/500]	Time 0.738 DataTime 0.004, loss 3.4410491	
Epoch: [1][60/500]	Time 0.751 DataTime 0.004, loss 3.3649323	
Epoch: [1][61/500]	Time 0.738 DataTime 0.004, loss 3.3221269	
Epoch: [1][62/500]	Time 0.737 DataTime 0.003, loss 3.4185226	
Epoch: [1][63/500]	Time 0.739 DataTime 0.004, loss 3.4300995	
Epoch: [1][64/500]	Time 0.737 DataTime 0.004, loss 3.4437051	
Epoch: [1][65/500]	Time 0.778 DataTime 0.004, loss 3.3752456	
Epoch: [1][66/500]	Time 0.799 DataTime 0.004, loss 3.3654456	
Epoch: [1][67/500]	Time 0.802 DataTime 0.004, loss 3.3773773	
Epoch: [1][68/500]	Time 0.802 DataTime 0.004, loss 3.3130584	
Epoch: [1][69/500]	Time 0.803 DataTime 0.004, loss 3.4175224	
Epoch: [1][70/500]	Time 0.805 DataTime 0.004, loss 3.3708940	
Epoch: [1][71/500]	Time 0.814 DataTime 0.004, loss 3.3080845	
Epoch: [1][72/500]	Time 0.812 DataTime 0.004, loss 3.3692906	
Epoch: [1][73/500]	Time 0.813 DataTime 0.004, loss 3.2671437	
Epoch: [1][74/500]	Time 0.812 DataTime 0.004, loss 3.3606973	
Epoch: [1][75/500]	Time 0.815 DataTime 0.004, loss 3.2495160	
Epoch: [1][76/500]	Time 0.814 DataTime 0.004, loss 3.2616405	
Epoch: [1][77/500]	Time 0.833 DataTime 0.004, loss 3.3286316	
Epoch: [1][78/500]	Time 0.825 DataTime 0.004, loss 3.3774972	
Epoch: [1][79/500]	Time 0.831 DataTime 0.004, loss 3.4220891	
Epoch: [1][80/500]	Time 0.834 DataTime 0.004, loss 3.4212871	
Epoch: [1][81/500]	Time 0.837 DataTime 0.004, loss 3.2196765	
Epoch: [1][82/500]	Time 0.834 DataTime 0.004, loss 3.4223857	
Epoch: [1][83/500]	Time 0.837 DataTime 0.004, loss 3.3345294	
Epoch: [1][84/500]	Time 0.833 DataTime 0.004, loss 3.5267830	
Epoch: [1][85/500]	Time 0.835 DataTime 0.004, loss 3.2699170	
Epoch: [1][86/500]	Time 0.834 DataTime 0.004, loss 3.3688495	
Epoch: [1][87/500]	Time 0.835 DataTime 0.004, loss 3.2873008	
Epoch: [1][88/500]	Time 0.838 DataTime 0.004, loss 3.4112766	
Epoch: [1][89/500]	Time 0.835 DataTime 0.004, loss 3.3112900	
Epoch: [1][90/500]	Time 0.836 DataTime 0.003, loss 3.3518689	
Epoch: [1][91/500]	Time 0.836 DataTime 0.004, loss 3.3706074	
Epoch: [1][92/500]	Time 0.835 DataTime 0.004, loss 3.1477771	
Epoch: [1][93/500]	Time 0.845 DataTime 0.004, loss 3.3374527	
Epoch: [1][94/500]	Time 0.835 DataTime 0.004, loss 3.2419975	
Epoch: [1][95/500]	Time 0.836 DataTime 0.004, loss 3.3488171	
Epoch: [1][96/500]	Time 0.834 DataTime 0.004, loss 3.3502929	
Epoch: [1][97/500]	Time 0.837 DataTime 0.004, loss 3.3567162	
Epoch: [1][98/500]	Time 0.835 DataTime 0.004, loss 3.3453782	
Epoch: [1][99/500]	Time 0.836 DataTime 0.004, loss 3.2852173	
Epoch: [1][100/500]	Time 0.837 DataTime 0.004, loss 3.2319477	
Epoch: [1][101/500]	Time 0.836 DataTime 0.004, loss 3.3316154	
Epoch: [1][102/500]	Time 0.848 DataTime 0.004, loss 3.2728477	
Epoch: [1][103/500]	Time 0.834 DataTime 0.004, loss 3.2629476	
Epoch: [1][104/500]	Time 0.836 DataTime 0.004, loss 3.2339833	
Epoch: [1][105/500]	Time 0.835 DataTime 0.009, loss 3.3480091	
Epoch: [1][106/500]	Time 0.832 DataTime 0.004, loss 3.3491263	
Epoch: [1][107/500]	Time 0.836 DataTime 0.004, loss 3.4291854	
Epoch: [1][108/500]	Time 0.833 DataTime 0.004, loss 3.4956722	
Epoch: [1][109/500]	Time 0.836 DataTime 0.004, loss 3.2483151	
Epoch: [1][110/500]	Time 0.834 DataTime 0.004, loss 3.3234558	
Epoch: [1][111/500]	Time 0.835 DataTime 0.004, loss 3.2460504	
Epoch: [1][112/500]	Time 0.837 DataTime 0.004, loss 3.2566791	
Epoch: [1][113/500]	Time 0.835 DataTime 0.004, loss 3.3305335	
Epoch: [1][114/500]	Time 0.836 DataTime 0.004, loss 3.2857814	
Epoch: [1][115/500]	Time 0.835 DataTime 0.004, loss 3.1866796	
Epoch: [1][116/500]	Time 0.835 DataTime 0.004, loss 3.2912743	
Epoch: [1][117/500]	Time 0.833 DataTime 0.004, loss 3.3660774	
Epoch: [1][118/500]	Time 0.834 DataTime 0.004, loss 3.2881227	
Epoch: [1][119/500]	Time 0.836 DataTime 0.004, loss 3.2277877	
Epoch: [1][120/500]	Time 0.833 DataTime 0.004, loss 3.2014308	
Epoch: [1][121/500]	Time 0.837 DataTime 0.004, loss 3.2953486	
Epoch: [1][122/500]	Time 0.833 DataTime 0.004, loss 3.2940838	
Epoch: [1][123/500]	Time 0.834 DataTime 0.004, loss 3.2439618	
Epoch: [1][124/500]	Time 0.833 DataTime 0.004, loss 3.2438977	
Epoch: [1][125/500]	Time 0.834 DataTime 0.004, loss 3.2703853	
Epoch: [1][126/500]	Time 0.836 DataTime 0.004, loss 3.2635314	
Epoch: [1][127/500]	Time 0.834 DataTime 0.004, loss 3.2762833	
Epoch: [1][128/500]	Time 0.836 DataTime 0.004, loss 3.3251185	
Epoch: [1][129/500]	Time 0.834 DataTime 0.004, loss 3.2264447	
Epoch: [1][130/500]	Time 0.834 DataTime 0.004, loss 3.2534328	
Epoch: [1][131/500]	Time 0.836 DataTime 0.004, loss 3.2468839	
Epoch: [1][132/500]	Time 0.833 DataTime 0.004, loss 3.1748738	
Epoch: [1][133/500]	Time 0.834 DataTime 0.004, loss 3.2131569	
Epoch: [1][134/500]	Time 0.834 DataTime 0.004, loss 3.1912460	
Epoch: [1][135/500]	Time 0.835 DataTime 0.004, loss 3.2925918	
Epoch: [1][136/500]	Time 0.834 DataTime 0.004, loss 3.2116494	
Epoch: [1][137/500]	Time 0.833 DataTime 0.004, loss 3.2040203	
Epoch: [1][138/500]	Time 0.836 DataTime 0.004, loss 3.1383684	
Epoch: [1][139/500]	Time 0.834 DataTime 0.004, loss 3.2668233	
Epoch: [1][140/500]	Time 0.835 DataTime 0.004, loss 3.2051945	
Epoch: [1][141/500]	Time 0.834 DataTime 0.004, loss 3.1840680	
Epoch: [1][142/500]	Time 0.836 DataTime 0.004, loss 3.1599059	
Epoch: [1][143/500]	Time 0.835 DataTime 0.004, loss 3.1589444	
Epoch: [1][144/500]	Time 0.835 DataTime 0.004, loss 3.0493038	
Epoch: [1][145/500]	Time 0.834 DataTime 0.004, loss 3.2759953	
Epoch: [1][146/500]	Time 0.836 DataTime 0.004, loss 3.1671519	
Epoch: [1][147/500]	Time 0.835 DataTime 0.004, loss 3.3264256	
Epoch: [1][148/500]	Time 0.833 DataTime 0.004, loss 3.2652347	
Epoch: [1][149/500]	Time 0.835 DataTime 0.003, loss 3.0954523	
Epoch: [1][150/500]	Time 0.835 DataTime 0.004, loss 3.2255986	
Epoch: [1][151/500]	Time 0.835 DataTime 0.003, loss 3.2964718	
Epoch: [1][152/500]	Time 0.835 DataTime 0.004, loss 3.2495313	
Epoch: [1][153/500]	Time 0.833 DataTime 0.004, loss 3.1864953	
Epoch: [1][154/500]	Time 0.832 DataTime 0.004, loss 3.2791848	
Epoch: [1][155/500]	Time 0.834 DataTime 0.004, loss 3.1203771	
Epoch: [1][156/500]	Time 0.834 DataTime 0.004, loss 3.2298989	
Epoch: [1][157/500]	Time 0.835 DataTime 0.004, loss 2.9332972	
Epoch: [1][158/500]	Time 0.833 DataTime 0.004, loss 3.3116519	
Epoch: [1][159/500]	Time 0.835 DataTime 0.004, loss 3.1250834	
Epoch: [1][160/500]	Time 0.834 DataTime 0.004, loss 3.1782460	
Epoch: [1][161/500]	Time 0.833 DataTime 0.004, loss 3.3571212	
Epoch: [1][162/500]	Time 0.834 DataTime 0.004, loss 3.2617869	
Epoch: [1][163/500]	Time 0.834 DataTime 0.004, loss 3.2467492	
Epoch: [1][164/500]	Time 0.836 DataTime 0.004, loss 3.2904179	
Epoch: [1][165/500]	Time 0.833 DataTime 0.004, loss 3.4108582	
Epoch: [1][166/500]	Time 0.836 DataTime 0.004, loss 3.2674110	
Epoch: [1][167/500]	Time 0.834 DataTime 0.004, loss 3.1141782	
Epoch: [1][168/500]	Time 0.835 DataTime 0.004, loss 3.2454884	
Epoch: [1][169/500]	Time 0.837 DataTime 0.004, loss 3.2372150	
Epoch: [1][170/500]	Time 0.833 DataTime 0.004, loss 3.2187176	
Epoch: [1][171/500]	Time 0.849 DataTime 0.004, loss 3.1626003	
Epoch: [1][172/500]	Time 0.833 DataTime 0.004, loss 3.2160974	
Epoch: [1][173/500]	Time 0.835 DataTime 0.004, loss 3.0565071	
Epoch: [1][174/500]	Time 0.835 DataTime 0.004, loss 3.1539164	
Epoch: [1][175/500]	Time 0.833 DataTime 0.004, loss 3.1339378	
Epoch: [1][176/500]	Time 0.836 DataTime 0.004, loss 3.0382848	
Epoch: [1][177/500]	Time 0.833 DataTime 0.004, loss 3.2074189	
Epoch: [1][178/500]	Time 0.837 DataTime 0.004, loss 3.2038548	
Epoch: [1][179/500]	Time 0.834 DataTime 0.004, loss 3.1204925	
Epoch: [1][180/500]	Time 0.835 DataTime 0.004, loss 3.2809224	
Epoch: [1][181/500]	Time 0.835 DataTime 0.004, loss 3.1144872	
Epoch: [1][182/500]	Time 0.834 DataTime 0.004, loss 3.2301090	
Epoch: [1][183/500]	Time 0.835 DataTime 0.005, loss 3.3087227	
Epoch: [1][184/500]	Time 0.835 DataTime 0.006, loss 3.2034240	
Epoch: [1][185/500]	Time 0.833 DataTime 0.006, loss 3.1336427	
Epoch: [1][186/500]	Time 0.835 DataTime 0.006, loss 3.1672101	
Epoch: [1][187/500]	Time 0.832 DataTime 0.004, loss 3.0656018	
Epoch: [1][188/500]	Time 0.835 DataTime 0.005, loss 3.1251912	
Epoch: [1][189/500]	Time 0.833 DataTime 0.006, loss 3.1733518	
Epoch: [1][190/500]	Time 0.836 DataTime 0.005, loss 3.1928074	
Epoch: [1][191/500]	Time 0.835 DataTime 0.006, loss 3.1584680	
Epoch: [1][192/500]	Time 0.835 DataTime 0.004, loss 3.1825891	
Epoch: [1][193/500]	Time 0.836 DataTime 0.004, loss 3.3257084	
